Country,Location,Station ID,Short-term erosion rate (mm kyr^-1),Basin area (km^2),Latitude,Longitude,Koppen¡VGeiger classification,Aridity Index,Aridity Index category,Reference
Bangladesh,Brahmaputra,,670,640000,23.804406,89.773697,Cw,1.2326,Humid,Summerfield and Hulton 1994
Bangladesh,Ganges,,257,980000,22.391133,91.002731,Am,1.9734,Humid,Summerfield and Hulton 1994
China,Chiang Jiang (Yangtze River),,104,1730000,31.433489,121.856982,Cf,1.073,Humid,Summerfield and Hulton 1994
China,Huang He (Yellow River),,47,790000,37.763671,119.156128,Dw,0.5332,Dry sub-humid,Summerfield and Hulton 1994
Pakistan,Indus,,120,930000,24.018531,67.46893,BWh,0.1519,Arid,Summerfield and Hulton 1994
Vietnam,Mekong,,86,760000,9.77558,106.482789,Am,1.097,Humid,Summerfield and Hulton 1994
Egypt,Nile,,10,3630000,31.45237,30.377123,BWh,0.1031,Arid,Summerfield and Hulton 1994
Democratic Republic of the Congo,Zaire,,5,3630000,-6.065313,12.438745,Aw,0.6017,Dry sub-humid,Summerfield and Hulton 1994
Mozambique,Zambezi,,13,1410000,-18.852719,36.299452,Aw,0.75,Humid,Summerfield and Hulton 1994
South Africa,Orange,,24,890000,-28.631913,16.454035,BWk,0.0448,Arid,Summerfield and Hulton 1994
Nigeria,Niger,,7,2160000,5.137951,5.384938,Am,2.2959,Humid,Summerfield and Hulton 1994
Australia,Murray,,11,1140000,-35.364166,139.364032,BSk,0.3133,Semi-arid,Summerfield and Hulton 1994
Ecuador,Gordeleg Catchment,,93.75,1,-2.950511111,-78.89227778,Aw,0.6809,Humid,Vanacker et al. 2007
Ecuador,Quingeo Catchment ,,4737.5,0.1,-3.040361111,-78.94827778,Aw,0.6011,Dry sub-humid,Vanacker et al. 2007
Ecuador,Quingeo Catchment ,,2906.25,0.8,-2.948388889,-78.92911111,Aw,0.5641,Dry sub-humid,Vanacker et al. 2007
Ecuador,Quingeo Catchment ,,131.25,12,-3.020777778,-78.91458333,Aw,0.6237,Dry sub-humid,Vanacker et al. 2007
Ecuador,Quingeo Catchment ,,43.75,5,-3.007194444,-78.92872222,Aw,0.5496,Dry sub-humid,Vanacker et al. 2007
Ecuador,Quingeo Catchment ,,212.5,7,-3.029527778,-78.91519444,Aw,0.5692,Dry sub-humid,Vanacker et al. 2007
Ecuador,Quingeo Catchment ,,406.25,4,-3.029638889,-78.91430556,Aw,0.584,Dry sub-humid,Vanacker et al. 2007
Ecuador,Quingeo Catchment ,,181.25,1,-3.02275,-78.90891667,Aw,0.6237,Dry sub-humid,Vanacker et al. 2007
Ecuador,Quingeo Catchment ,,406.25,0.6,-2.955805556,-78.92775,Aw,0.5596,Dry sub-humid,Vanacker et al. 2007
Ecuador,Quingeo Catchment ,,2412.5,0.3,-2.941444444,-78.92730556,Aw,0.5682,Dry sub-humid,Vanacker et al. 2007
Ecuador,Quingeo Catchment ,,1281.25,0.2,-2.950583333,-78.92969444,Aw,0.5641,Dry sub-humid,Vanacker et al. 2007
Ecuador,Jadan Catchment ,,1375,0.1,-2.870361111,-78.87955556,Aw,0.5903,Dry sub-humid,Vanacker et al. 2007
Ecuador,Jadan Catchment ,,1362.5,0.1,-2.869888889,-78.87897222,Aw,0.5903,Dry sub-humid,Vanacker et al. 2007
Ecuador,Jadan Catchment ,,87.5,9,-2.868722222,-78.87538889,Aw,0.5903,Dry sub-humid,Vanacker et al. 2007
Ecuador,Jadan Catchment ,,3625,0.3,-2.870305556,-78.87586111,Aw,0.5903,Dry sub-humid,Vanacker et al. 2007
Ecuador,Jadan Catchment ,,418.75,3,-2.91675,-78.86966667,Aw,0.6133,Dry sub-humid,Vanacker et al. 2007
Ecuador,Jadan Catchment ,,16.25,0.1,-2.869916667,-78.83875,Aw,0.6026,Dry sub-humid,Vanacker et al. 2007
Ecuador,Deleg Catchment ,,637.5,1,-2.794916667,-78.93075,Aw,0.6121,Dry sub-humid,Vanacker et al. 2007
Ecuador,Deleg Catchment ,,937.5,2,-2.797555556,-78.92944444,Aw,0.6019,Dry sub-humid,Vanacker et al. 2007
Ecuador,Deleg Catchment ,,543.75,3,-2.806138889,-78.91961111,Aw,0.5839,Dry sub-humid,Vanacker et al. 2007
Ecuador,Deleg Catchment ,,9437.5,1,-2.805138889,-78.90916667,Aw,0.583,Dry sub-humid,Vanacker et al. 2007
Ecuador,Deleg Catchment ,,1137.5,0.1,-2.799638889,-78.89786111,Aw,0.6047,Dry sub-humid,Vanacker et al. 2007
Ecuador,Deleg Catchment ,,931.25,0.1,-2.799722222,-78.89786111,Aw,0.6047,Dry sub-humid,Vanacker et al. 2007
Ecuador,Burgay Catchment ,,8562.5,0.1,-2.816388889,-78.87883333,Aw,0.5278,Dry sub-humid,Vanacker et al. 2007
Ecuador,Burgay Catchment ,,931.25,0.3,-2.71625,-78.89305556,Aw,0.5904,Dry sub-humid,Vanacker et al. 2007
Ecuador,Burgay Catchment ,,637.5,2,-2.713611111,-78.89211111,Aw,0.6031,Dry sub-humid,Vanacker et al. 2007
Ecuador,Burgay Catchment ,,1056.25,3,-2.714861111,-78.89313889,Aw,0.6031,Dry sub-humid,Vanacker et al. 2007
Ecuador,Burgay Catchment ,,1112.5,3,-2.714555556,-78.891,Aw,0.6031,Dry sub-humid,Vanacker et al. 2007
Ecuador,Burgay Catchment ,,1137.5,6,-2.714527778,-78.89025,Aw,0.6031,Dry sub-humid,Vanacker et al. 2007
Ecuador,Gualaceo Catchment ,,52.5,2,-2.988333333,-78.80919444,Aw,0.5503,Dry sub-humid,Vanacker et al. 2007
Ecuador,Gualaceo Catchment ,,268.75,3,-2.936361111,-78.79547222,Aw,0.569,Dry sub-humid,Vanacker et al. 2007
Ecuador,Gualaceo Catchment ,,2000,0.1,-3.002972222,-78.81175,Aw,0.5523,Dry sub-humid,Vanacker et al. 2007
Ecuador,Gualaceo Catchment ,,87.5,7,-2.925472222,-78.79441667,Aw,0.5667,Dry sub-humid,Vanacker et al. 2007
Ecuador,Gualaceo Catchment ,,381.25,0.6,-2.93325,-78.79580556,Aw,0.5606,Dry sub-humid,Vanacker et al. 2007
Ecuador,Gualaceo Catchment ,,100,16,-2.943972222,-78.79361111,Aw,0.5575,Dry sub-humid,Vanacker et al. 2007
Ecuador,Gualaceo Catchment ,,68.75,2,-3.003361111,-78.85291667,Aw,0.7479,Humid,Vanacker et al. 2007
Ecuador,Gualaceo Catchment ,,850,0.2,-2.945888889,-78.81527778,Aw,0.6095,Dry sub-humid,Vanacker et al. 2007
Bolivia,Beni at Rurrenabaque,,1180,68000,-14.527,-67.497,Af,1.1085,Humid,Wittmann et al. 2009
Bolivia,Beni at Riberalta,,390,119000,-11.212,-66.249,Aw,0.8963,Humid,Wittmann et al. 2009
Bolivia,Madre de Dios at Miraflores,,230,124000,-11.112,-66.416,Aw,0.9175,Humid,Wittmann et al. 2009
Bolivia,Orthon at Caracoles,,30,32000,-10.82,-66.11,Aw,0.9443,Humid,Wittmann et al. 2009
Bolivia,Beni at Cachuela Esperanza,,260,283000,-10.55,-65.6,Aw,0.921,Humid,Wittmann et al. 2009
Bolivia,Grande at Puente Arce,,2120,24000,-18.609,-65.162,Cw,0.3631,Semi-arid,Wittmann et al. 2009
Bolivia,Pirai at Angostura,,770,1400,-18.082,-63.457,Aw,0.6966,Humid,Wittmann et al. 2009
Bolivia,Paracti at Paracti,,4050,300,-17.217009,-65.818492,Cw,0.9673,Humid,Wittmann et al. 2009
Bolivia,Grande at Abapo,,890,60000,-18.909,-63.41,Aw,0.4822,Semi-arid,Wittmann et al. 2009
Bolivia,Ichilo at Puerto Villarroel,,470,7600,-16.841,-64.787,Am,2.0864,Humid,Wittmann et al. 2009
Bolivia,Mamore at Puerto Ganadero,,160,159000,-14.864,-64.99,Am,1.0834,Humid,Wittmann et al. 2009
Bolivia,Mamore at Puerto Siles,,90,216000,-12.804006,-65.004863,Aw,0.7846,Humid,Wittmann et al. 2009
Bolivia,Mamore at Guayaramerin,,50,599000,-10.808,-65.346,Aw,0.8376,Humid,Wittmann et al. 2009
Brazil,Madeira at Porto Velho,,90,954000,-8.77,-63.909,Am,1.2172,Humid,Wittmann et al. 2009
Peru,Requena,,210,360000,-5.055194,-73.861609,Af,1.4466,Humid,Wittmann et al. 2011
Peru,Tamshiyacu,,210,733000,-4.005518,-73.165844,Af,1.633,Humid,Wittmann et al. 2011
Peru,Bellavista,,170,101000,-3.701793,-73.225131,Af,1.6538,Humid,Wittmann et al. 2011
Brazil,Manacapuru,,110,2270000,-3.34256,-60.678913,Am,1.4136,Humid,Wittmann et al. 2011
Brazil,Paricatuba,,6,832000,-3.018881,-60.482798,Am,1.537,Humid,Wittmann et al. 2011
Brazil,Confluence,,10,213000,-1.358346,-61.868589,Am,1.2505,Humid,Wittmann et al. 2011
Brazil,Amatari,,110,3154000,-3.289521,-58.883136,Am,1.2961,Humid,Wittmann et al. 2011
Brazil,Fazenda Vista Allegre,,130,1336000,-3.909541,-59.161816,Am,1.3581,Humid,Wittmann et al. 2011
Brazil,Itenez,,5,354000,-12.456097,-64.332791,Aw,0.8102,Humid,Wittmann et al. 2011
Brazil,Obidos,,80,5088000,-1.920364,-55.525552,Am,1.1395,Humid,Wittmann et al. 2011
Brazil,Itaituba,,6,598000,-4.282773,-55.973993,Am,1.2381,Humid,Wittmann et al. 2011
US,YANTIC RIVER AT YANTIC CT,1127500,9.598045138,231.2859284,41.558611,-72.121944,Df,1.2538,Humid,USGS
US,COGINCHAUG RIVER AT MIDDLEFIELD CT,1192883,5.698410383,77.1816424,41.520233,-72.706531,Df,1.2471,Humid,USGS
US,SALMON RIVER NEAR EAST HAMPTON CT,1193500,41.15800788,258.9988,41.552222,-72.449722,Df,1.2489,Humid,USGS
US,Passaic River near Chatham NJ,1379500,13.88963943,258.9988,40.726111,-74.389722,Df,1.1965,Humid,USGS
US,Baldwins Creek at Baldwin Lake nr Pennington NJ,1400932,10.75871145,6.52676976,40.340556,-74.780556,Df,1.0863,Humid,USGS
US,Great Egg Harbor River at Folsom NJ,1411000,1.70422681,147.8883148,39.594722,-74.851667,Df,1.0238,Humid,USGS
US,Crosswicks Creek at Extonville NJ,1464500,13.04476135,211.084022,40.137222,-74.6,Df,1.0652,Humid,USGS
US,Schuylkill River at Port Carbon PA,1467470,141.5054759,70.1886748,40.694444,-76.163889,Df,1.1817,Humid,USGS
